customer_id,credit_score,country,gender,age,tenure
15710424,435,France,Male,36,4
15799422,535,France,Female,40,8
15692750,629,Germany,Female,45,7
15794549,722,France,Female,35,2
15803764,561,France,Male,28,7
15674840,645,France,Female,38,5
15653762,501,France,Female,39,9
15581229,502,Germany,Female,32,1
15800228,652,Spain,Female,42,4
15656333,574,France,Female,33,3
15697497,518,France,Female,45,9
15585362,749,France,Female,60,6
15571928,679,France,Female,43,4
15785519,565,France,Male,36,6
15743007,643,France,Female,45,4
15777211,515,France,Male,65,7
15721935,521,France,Male,25,7
15591711,739,Spain,Male,38,0
15625021,585,France,Male,42,2
15702968,733,Germany,Male,74,3
15600462,542,France,Female,43,8
15768104,788,Spain,Male,37,8
15780140,435,Germany,Male,32,2
15585255,577,France,Male,42,9
15772781,703,France,Female,51,3
15669987,728,Germany,Female,35,8
15697000,728,Germany,Male,32,5
15733119,718,France,Male,35,8
15782390,621,France,Female,40,6
15654700,523,France,Female,40,2
15632210,657,Germany,Male,25,2
15642041,727,Germany,Male,40,1
15709737,643,France,Male,36,7
15792388,645,France,Female,48,7
15786014,568,France,Male,28,5
15794580,599,France,Male,58,4
15675964,672,France,Female,45,9
15814275,685,France,Male,33,6
15724848,516,France,Female,46,1
15754713,685,Spain,Male,31,10
15693814,806,Spain,Male,25,7
15599660,604,France,Male,36,6
15746490,648,Spain,Female,53,6
15566091,545,Spain,Female,32,4
15655961,756,Germany,Male,27,1
15710404,569,France,Male,35,10
15775625,596,France,Male,47,6
15792328,475,France,Male,39,6
15719856,646,France,Female,45,3
15593773,784,Spain,Male,35,3
15733114,552,Spain,Male,45,9
15797748,729,France,Male,44,5
15743411,609,Spain,Male,61,1
15753337,555,France,Male,51,5
15601026,572,Germany,Female,19,1
15658485,785,France,Female,34,9
15636731,714,Germany,Female,36,1
15628303,738,Spain,Male,35,3
15633461,639,Germany,Male,38,5
15677135,520,Germany,Male,61,8
15590876,764,France,Female,24,7
15790782,661,Spain,Male,39,6
15700476,564,Germany,Male,41,9
15634141,708,Germany,Female,42,8
15737795,512,Spain,Male,36,1
15790299,592,Spain,Male,37,9
15675316,619,France,Female,38,3
15613630,775,France,Male,52,8
15662100,850,Germany,Female,44,5
15668032,577,France,Female,37,4
15599289,724,France,Female,37,10
15754084,710,Spain,Male,35,1
15676521,696,France,Female,31,8
15804586,376,France,Female,46,6
15781465,675,Germany,Female,29,8
15729362,745,France,Male,36,8
15709295,697,Spain,Female,25,5
15745324,599,Spain,Female,39,4
15741336,715,France,Female,38,5
15783659,659,France,Male,67,4
15620981,684,France,Female,48,3
15630328,635,France,Female,48,8
15785899,789,Germany,Male,33,8
15606149,571,Germany,Female,66,9
15671139,694,Spain,Male,39,0
15660429,665,Spain,Female,42,2
15571002,706,France,Female,44,4
15631681,807,Spain,Female,43,0
15731522,771,Spain,Female,67,8
15619529,531,Spain,Male,27,8
15628034,629,France,Female,37,6
15686164,850,Germany,Female,31,1
15582797,685,Spain,Male,35,4
15753831,642,Spain,Male,32,7
15731815,529,Spain,Male,63,4
15580956,683,Germany,Female,43,4
15602084,663,France,Female,42,5
15589805,563,France,Female,34,6
15720893,637,Spain,Female,34,9
15641009,544,France,Male,37,3
15605926,649,Germany,Male,70,9
15805955,638,France,Female,48,10
15801488,723,France,Male,25,3
15605918,635,Germany,Male,43,5
15779711,750,Spain,Female,38,7
15705620,730,France,Male,34,5
15685357,750,Spain,Female,36,8
15570060,586,France,Female,43,8
15582616,520,France,Female,38,4
15799515,652,France,Female,48,8
15642937,550,France,Female,46,7
15624729,594,France,Male,27,0
15566156,749,Germany,Female,44,0
15792360,668,France,Male,32,7
15807008,614,Germany,Female,35,6
15704770,773,France,Male,25,1
15756475,551,Germany,Male,31,9
15655339,566,France,Male,36,1
15613749,569,Spain,Male,34,0
15664521,659,Spain,Male,31,7
15681206,722,France,Female,49,3
15745527,655,France,Male,37,5
15806926,615,France,Female,35,2
15724563,752,Germany,Female,42,3
15782899,661,Spain,Female,28,7
15623521,838,Spain,Male,43,9
15810218,610,Spain,Male,29,9
15645621,811,Spain,Male,44,3
15608114,587,Spain,Male,62,7
15659557,811,Germany,Female,28,4
15787772,759,France,Female,38,1
15691111,648,Germany,Female,42,8
15592089,788,France,Female,43,10
15633897,725,Germany,Male,39,1
15701301,646,France,Female,42,3
15723685,601,Germany,Female,26,7
15701602,521,Germany,Male,52,5
15739189,561,Spain,Female,33,6
15573086,564,France,Male,42,7
15569050,444,France,Male,45,6
15750765,650,Spain,Male,71,0
15799811,724,France,Male,40,10
15698442,719,Spain,Male,35,3
15655274,548,France,Female,29,4
15603594,635,Spain,Male,24,4
15585961,496,Spain,Female,43,3
15686936,676,France,Female,37,5
15770424,541,Germany,Male,40,7
15587451,778,Germany,Male,41,7
15602010,850,Germany,Female,45,5
15600583,633,France,Male,31,1
15654673,625,France,Male,49,6
15717164,485,Spain,Male,32,6
15765014,547,France,Female,48,1
15682639,642,France,Male,32,3
15729279,718,France,Female,25,4
15759805,582,France,Female,32,4
15767864,628,France,Male,33,6
15769948,737,Germany,Male,35,0
15686345,828,Spain,Male,34,9
15688071,609,Spain,Male,53,10
15681174,730,France,Male,39,1
15667521,631,France,Female,22,3
15750243,830,Spain,Male,40,4
15695475,645,France,Male,29,1
15689176,663,France,Male,46,3
15652955,678,Spain,Male,30,0
15668958,521,France,Male,30,2
15631054,625,France,Female,24,1
15581479,523,France,Male,30,1
15577478,714,France,Female,72,3
15780870,580,Spain,Male,67,3
15692317,722,France,Male,30,5
15593969,630,Spain,Female,39,7
15570417,579,France,Male,35,1
15779059,670,France,Female,38,4
15785980,588,Spain,Male,34,6
15644200,807,Spain,Female,42,1
15793949,726,France,Female,48,4
15645103,812,Germany,Male,25,5
15705860,631,Germany,Male,40,3
15623828,682,France,Male,30,4
15715003,625,Spain,Female,49,2
15623471,607,Germany,Male,38,3
15798348,600,Spain,Female,50,6
15743016,602,Spain,Female,22,7
15769499,545,Spain,Female,74,3
15798521,675,Spain,Male,33,3
15706534,581,France,Female,47,1
15706186,640,Germany,Male,33,8
15812197,850,France,Male,38,7
15650933,490,Spain,Female,48,8
15692991,710,Spain,Female,38,4
15631189,613,Germany,Male,38,9
15762198,812,France,Male,34,5
15699598,723,France,Female,20,4
15692744,512,France,Male,36,4
15688963,731,France,Female,52,10
15599131,650,Germany,Male,26,4
15680303,594,France,Male,57,6
15628674,844,France,Male,40,7
15648075,686,Germany,Female,47,5
15586970,695,Germany,Male,52,8
15625698,624,Spain,Female,23,6
15790497,503,Spain,Male,37,6
15682618,535,France,Female,31,7
15762937,743,Germany,Female,32,6
15750929,702,Spain,Male,39,8
15729832,658,France,Male,29,3
15633650,677,Germany,Female,41,8
15748856,664,France,Male,32,10
15589195,766,Germany,Female,38,7
15699911,461,Spain,Female,35,8
15663438,688,Spain,Male,36,0
15692583,678,France,Female,32,5
15591257,796,France,Male,24,8
15646513,803,France,Male,42,5
15708063,712,France,Male,36,2
15696098,498,France,Female,31,10
15645517,850,Spain,Male,22,2
15649744,628,France,Female,51,3
15604304,539,Germany,Female,34,4
15784092,732,France,Male,36,7
15585198,715,France,Male,41,4
15624347,651,France,Male,40,4
15621687,813,France,Male,34,0
15689081,692,France,Male,29,4
15813168,756,Germany,Female,39,3
15604295,543,France,Male,36,6
15724127,790,France,Female,26,4
15673055,494,Spain,Male,38,7
15768201,850,France,Female,39,2
15782219,703,Spain,Male,29,9
15746410,432,Spain,Male,38,7
15780144,512,Germany,Female,32,2
15590476,589,France,Male,28,7
15624293,514,France,Female,46,3
15618182,678,France,Female,38,2
15660316,420,Germany,Female,34,1
15678886,679,Germany,Male,38,7
15616330,595,France,Male,31,4
15592229,713,France,Female,52,0
15798424,833,Germany,Male,59,1
15714750,690,France,Female,42,3
15648800,731,Germany,Female,21,8
15626147,608,France,Female,62,8
15626608,479,Spain,Male,48,5
15723250,519,France,Male,42,8
15592583,731,France,Female,47,1
15759381,617,Spain,Male,61,7
15585241,756,Spain,Male,29,2
15589358,848,Germany,Male,31,4
15672704,809,France,Female,24,4
15789955,698,Germany,Male,56,1
15596800,779,Germany,Male,33,1
15627305,606,Spain,Male,35,7
15645316,612,Germany,Female,58,1
15593973,663,Spain,Female,33,8
15647301,549,Germany,Female,45,3
15750258,675,France,Female,32,2
15685309,669,France,Female,35,7
15628205,571,Germany,Female,34,1
15733974,500,Spain,Male,37,9
15762110,628,France,Male,37,0
15706899,559,France,Male,34,4
15732660,769,France,Female,27,2
15656121,733,Germany,Male,31,6
15614220,750,France,Male,22,5
15645269,583,France,Female,42,4
15698510,468,Germany,Male,42,9
15569247,727,Spain,Female,57,1
15566251,618,France,Female,37,5
15716134,617,France,Male,40,5
15763625,793,Spain,Male,41,9
15605965,630,France,Male,43,9
15694821,765,Germany,Male,43,4
15601688,546,France,Male,28,8
15575581,614,Germany,Female,30,3
15671209,593,Germany,Female,29,5
15616529,613,Spain,Male,34,3
15773906,655,France,Male,38,4
15722993,700,France,Female,27,6
15752463,826,Spain,Female,29,4
15589754,652,Germany,Male,45,2
15669899,755,Germany,Female,45,7
15766887,538,Spain,Male,39,2
15768006,729,France,Male,34,3
15741295,615,France,Male,49,3
15811327,700,Spain,Male,54,1
15690007,434,Germany,Female,58,9
15690664,729,Spain,Male,37,10
15719348,513,France,Male,35,8
15781802,755,France,Male,41,6
15752731,615,France,Female,30,9
15600997,747,Germany,Female,32,5
15750776,850,France,Female,36,0
15723907,712,Germany,Female,49,5
15633419,622,Germany,Female,28,1
15702430,548,France,Female,35,10
15710456,607,France,Female,27,2
15650351,653,France,Female,38,8
15590820,699,Spain,Male,26,6
15640454,693,Germany,Male,40,0
15697789,647,Germany,Female,43,3
15808182,478,Spain,Female,36,3
15588670,705,Spain,Female,40,5
15721292,719,Spain,Male,39,5
15604217,726,France,Male,34,9
15651369,626,France,Male,21,1
15782454,552,France,Male,49,4
15814032,807,Germany,Female,31,1
15570326,621,France,Male,34,6
15624428,651,Germany,Female,24,7
15755638,673,France,Female,43,5
15600992,652,France,Male,36,1
15755649,584,Germany,Male,47,7
15795228,756,France,Male,37,3
15589257,670,France,Female,35,3
15719302,765,France,Female,50,9
15639882,528,France,Male,30,2
15791279,701,France,Male,40,5
15636935,797,France,Female,29,1
15686909,639,Germany,Male,27,3
15589572,785,Spain,Female,61,4
15779947,363,Spain,Female,28,6
15573769,764,France,Female,24,7
15578866,676,France,Female,43,2
15739131,718,Germany,Male,28,4
15813444,590,Spain,Female,34,6
15678058,584,France,Male,38,9
15769169,645,France,Male,41,7
15804602,772,Germany,Male,30,6
15651052,399,Germany,Male,46,2
15724334,529,France,Male,22,5
15569451,463,France,Male,35,2
15650098,630,France,Female,40,7
15724307,780,France,Male,76,10
15599268,584,Spain,Male,32,5
15594864,752,Germany,Male,30,4
15616451,697,France,Female,47,6
15715667,850,France,Female,32,7
15658969,711,France,Male,51,7
15738174,452,France,Female,32,5
15813590,610,Spain,Male,42,6
15624229,694,France,Female,22,4
15674148,579,Spain,Male,33,6
15625080,745,Spain,Female,54,8
15682528,572,France,Male,33,5
15696900,505,Germany,Male,29,3
15730038,706,France,Female,23,5
15812272,693,Germany,Male,44,5
15654654,725,Germany,Female,33,7
15697625,791,France,Male,37,2
15616280,536,France,Male,46,1
15654229,699,Spain,Male,47,1
15628298,500,Spain,Female,47,8
15733387,707,Spain,Female,53,6
15775572,531,Germany,Female,42,6
15613844,557,France,Female,28,7
15578515,659,France,Female,38,3
15607598,575,Spain,Female,31,6
15742480,775,Germany,Male,36,2
15749482,772,Spain,Male,30,4
15607537,587,Germany,Male,46,9
15575410,667,Germany,Female,39,4
15684865,771,France,Female,66,7
15600700,523,Germany,Male,63,6
15774155,662,Germany,Male,33,0
15634267,717,France,Male,42,5
15619626,746,France,Male,24,3
15660422,569,France,Male,28,7
15617934,579,France,Male,36,9
15760774,519,France,Female,21,1
15813132,696,Germany,Male,30,4
15593331,693,Germany,Male,25,6
15616709,587,Germany,Female,38,0
15658052,626,France,Female,44,10
15721189,666,France,Female,66,7
15711288,512,France,Male,24,6
15770030,689,Spain,Female,28,3
15803681,803,France,Female,26,4
15702789,548,Germany,Male,32,5
15814930,588,Germany,Female,40,10
15658306,693,France,Male,68,4
15699523,499,Germany,Female,55,4
15610383,628,France,Female,46,1
15615032,624,Spain,Male,46,3
15781989,733,France,Male,42,9
15647402,628,France,Female,38,3
15740494,633,France,Female,33,3
15701265,559,Germany,Female,36,1
15743532,704,Germany,Male,27,5
15794870,744,Germany,Male,38,6
15747591,665,Spain,Female,40,1
15726557,638,France,Female,42,7
15732199,837,Spain,Male,31,9
15662291,534,France,Female,55,8
15749050,548,France,Female,36,3
15781586,837,Germany,Male,38,2
15617078,658,France,Female,44,6
15723339,554,France,Female,38,4
15671322,724,Germany,Male,30,7
15793854,723,France,Male,42,2
15756539,585,Germany,Female,39,7
15612064,474,France,Male,33,5
15625916,562,Spain,Male,32,6
15683195,719,France,Male,32,9
15690182,635,Germany,Male,37,5
15721719,743,France,Male,42,7
15641690,681,Spain,Male,67,7
15634896,521,France,Female,39,6
15671590,741,Spain,Male,25,4
15779182,790,Spain,Male,46,8
15778287,622,France,Male,35,8
15609510,669,France,Male,45,7
15742229,583,France,Male,59,7
15658532,520,Spain,Female,63,5
15590993,579,Spain,Male,37,5
15565701,698,Spain,Female,39,9
15597239,548,Spain,Male,39,7
15688880,672,Germany,Male,40,10
15813917,653,Germany,Male,31,9
15679611,734,Spain,Female,37,2
15636589,794,France,Female,41,7
15687752,641,France,Male,30,2
15584363,824,France,Male,30,0
15737748,534,Spain,Female,33,3
15803365,653,Spain,Male,55,2
15793247,498,France,Male,34,5
15572360,683,France,Male,30,10
15795166,618,Germany,Male,42,8
15724620,538,France,Male,37,1
15800856,643,Spain,Male,34,3
15671097,428,France,Female,31,2
15683930,593,Germany,Female,32,9
15749004,718,France,Female,31,0
15800434,811,Germany,Male,52,10
15709117,823,Spain,Female,46,3
15638806,645,Spain,Male,49,2
15662294,710,France,Male,33,10
15690079,591,Spain,Male,30,8
15759317,748,Germany,Female,27,2
15750497,850,France,Female,37,7
15596181,542,France,Male,38,8
15576602,809,France,Male,38,3
15644833,675,France,Male,54,2
15734634,607,Spain,Female,27,5
15808689,850,France,Female,31,4
15720702,789,France,Male,37,3
15665077,598,France,Female,43,5
15763612,756,Germany,Male,41,2
15596493,687,France,Female,47,7
15704483,724,France,Male,40,6
15598846,700,France,Female,44,2
15629244,635,Spain,Male,50,7
15765537,687,Germany,Male,26,2
15729975,613,France,Female,46,8
15682773,781,France,Female,38,3
15688007,703,Spain,Male,20,3
15574331,593,Germany,Female,62,3
15645572,743,France,Female,40,6
15742854,640,Spain,Female,46,8
15575417,849,Germany,Male,37,7
15796721,778,France,Male,38,3
15734942,539,Germany,Female,38,8
15664772,489,Germany,Male,28,1
15576683,568,Spain,Female,43,9
15682563,618,Spain,Male,38,5
15650889,710,Germany,Female,30,10
15612108,625,France,Male,52,5
15761132,682,Spain,Male,46,7
15645511,727,Spain,Male,43,2
15609824,794,France,Female,41,7
15640268,652,Spain,Male,71,4
15645778,670,Spain,Male,42,3
15691104,460,Germany,Female,40,6
15714567,568,Spain,Female,26,6
15777826,643,France,Male,30,5
15668445,521,France,Male,37,2
15576162,615,France,Male,32,7
15778135,575,Spain,Male,43,3
15613141,717,France,Female,41,3
15635435,648,France,Female,54,9
15596552,535,Germany,Male,48,5
15623644,626,Spain,Male,29,7
15683403,611,Spain,Male,52,7
15615029,734,Spain,Male,39,6
15769005,709,France,Male,49,4
15746326,591,France,Male,43,3
15722364,664,France,Male,43,9
15704954,431,France,Male,37,0
15694409,647,Germany,Female,22,3
15754068,578,France,Male,32,4
15683841,555,Germany,Male,41,10
15789095,775,Spain,Male,30,4
15719958,850,Germany,Male,39,3
15689514,625,France,Male,43,8
15621353,645,Spain,Female,37,7
15627232,608,Germany,Male,44,7
15745843,689,Spain,Female,31,4
15722902,652,Germany,Male,50,8
15791767,769,France,Female,26,7
15792722,611,France,Female,43,8
15723006,489,France,Male,38,8
15771942,528,Germany,Female,46,9
15774738,632,France,Male,44,3
15574004,429,France,Female,27,6
15587233,457,France,Male,41,8
15808228,768,Spain,Female,44,6
15682834,715,Spain,Female,35,4
15571752,668,Germany,Female,32,10
15743067,625,Germany,Male,26,3
15714466,846,France,Female,41,5
15617982,661,Spain,Female,42,3
15696637,571,France,Female,23,10
15690647,582,Spain,Female,46,8
15672756,716,France,Female,35,8
15704586,758,France,Female,42,7
15674526,725,France,Male,66,4
15775295,630,France,Female,40,0
15684196,627,France,Female,55,2
15727281,653,France,Female,27,9
15787835,775,Germany,Female,38,4
15730540,794,Spain,Male,45,8
15646276,831,France,Female,32,2
15582180,561,France,Male,29,9
15697095,705,Spain,Male,46,7
15748797,636,Spain,Female,33,0
15754796,487,Germany,Female,46,4
15628947,693,France,Female,38,3
15775546,517,Spain,Female,29,5
15670481,684,France,Female,27,9
15619029,620,Spain,Female,43,2
15613282,757,France,Male,29,8
15721487,739,France,Female,27,6
15797276,662,Spain,Female,41,4
15612494,359,France,Female,44,6
